Datum;Tag;Monat;Stunde;Verbrauch
27.06. 16:00;27;06;16;0,14233
27.06. 17:00;27;06;17;0,16146
27.06. 18:00;27;06;18;0,17681
27.06. 19:00;27;06;19;0,18114
27.06. 20:00;27;06;20;0,18104
27.06. 21:00;27;06;21;0,1664
27.06. 22:00;27;06;22;0,12859
27.06. 23:00;27;06;23;0,084278
28.06. 00:00;28;06;00;0,050125
28.06. 01:00;28;06;01;0,030993
28.06. 02:00;28;06;02;0,026404
28.06. 03:00;28;06;03;0,02658
28.06. 04:00;28;06;04;0,02673
28.06. 05:00;28;06;05;0,033551
28.06. 06:00;28;06;06;0,053034
28.06. 07:00;28;06;07;0,060607
28.06. 08:00;28;06;08;0,07327
28.06. 09:00;28;06;09;0,10767
28.06. 10:00;28;06;10;0,1326
28.06. 11:00;28;06;11;0,1404
28.06. 12:00;28;06;12;0,13305
28.06. 13:00;28;06;13;0,12086
28.06. 14:00;28;06;14;0,12327
28.06. 15:00;28;06;15;0,13483
28.06. 16:00;28;06;16;0,14233
28.06. 17:00;28;06;17;0,16146
28.06. 18:00;28;06;18;0,17681
28.06. 19:00;28;06;19;0,18114
28.06. 20:00;28;06;20;0,18104
28.06. 21:00;28;06;21;0,1664
28.06. 22:00;28;06;22;0,12859
28.06. 23:00;28;06;23;0,084278
29.06. 00:00;29;06;00;0,056043
29.06. 01:00;29;06;01;0,036158
29.06. 02:00;29;06;02;0,026655
29.06. 03:00;29;06;03;0,025527
29.06. 04:00;29;06;04;0,023847
29.06. 05:00;29;06;05;0,031996
29.06. 06:00;29;06;06;0,049097
29.06. 07:00;29;06;07;0,047618
29.06. 08:00;29;06;08;0,059478
29.06. 09:00;29;06;09;0,097869
29.06. 10:00;29;06;10;0,12593
29.06. 11:00;29;06;11;0,13353
29.06. 12:00;29;06;12;0,13207
29.06. 13:00;29;06;13;0,132
29.06. 14:00;29;06;14;0,13282
29.06. 15:00;29;06;15;0,13736
29.06. 16:00;29;06;16;0,14599
29.06. 17:00;29;06;17;0,15928
29.06. 18:00;29;06;18;0,16314
29.06. 19:00;29;06;19;0,15629
29.06. 20:00;29;06;20;0,15158
29.06. 21:00;29;06;21;0,13501
29.06. 22:00;29;06;22;0,092778
29.06. 23:00;29;06;23;0,060155
30.06. 00:00;30;06;00;0,045988
30.06. 01:00;30;06;01;0,033526
30.06. 02:00;30;06;02;0,025802
30.06. 03:00;30;06;03;0,023972
30.06. 04:00;30;06;04;0,022793
30.06. 05:00;30;06;05;0,032422
30.06. 06:00;30;06;06;0,047492
30.06. 07:00;30;06;07;0,038641
30.06. 08:00;30;06;08;0,03834
30.06. 09:00;30;06;09;0,07154
30.06. 10:00;30;06;10;0,10223
30.06. 11:00;30;06;11;0,11334
30.06. 12:00;30;06;12;0,11602
30.06. 13:00;30;06;13;0,11693
30.06. 14:00;30;06;14;0,10918
30.06. 15:00;30;06;15;0,1094
30.06. 16:00;30;06;16;0,1179
30.06. 17:00;30;06;17;0,13285
30.06. 18:00;30;06;18;0,14315
30.06. 19:00;30;06;19;0,14589
30.06. 20:00;30;06;20;0,14047
30.06. 21:00;30;06;21;0,12166
30.06. 22:00;30;06;22;0,084453
30.06. 23:00;30;06;23;0,053134
01.07. 00:00;01;07;00;0,050125
01.07. 01:00;01;07;01;0,030993
01.07. 02:00;01;07;02;0,026404
01.07. 03:00;01;07;03;0,02658
01.07. 04:00;01;07;04;0,02673
01.07. 05:00;01;07;05;0,033551
01.07. 06:00;01;07;06;0,053034
01.07. 07:00;01;07;07;0,060607
01.07. 08:00;01;07;08;0,07327
01.07. 09:00;01;07;09;0,10767
01.07. 10:00;01;07;10;0,1326
01.07. 11:00;01;07;11;0,1404
01.07. 12:00;01;07;12;0,13305
01.07. 13:00;01;07;13;0,12086
01.07. 14:00;01;07;14;0,12327
01.07. 15:00;01;07;15;0,13483
01.07. 16:00;01;07;16;0,14233
01.07. 17:00;01;07;17;0,16146
01.07. 18:00;01;07;18;0,17681
01.07. 19:00;01;07;19;0,18114
01.07. 20:00;01;07;20;0,18104
01.07. 21:00;01;07;21;0,1664
01.07. 22:00;01;07;22;0,12859
01.07. 23:00;01;07;23;0,084278
02.07. 00:00;02;07;00;0,050125
02.07. 01:00;02;07;01;0,030993
02.07. 02:00;02;07;02;0,026404
02.07. 03:00;02;07;03;0,02658
02.07. 04:00;02;07;04;0,02673
02.07. 05:00;02;07;05;0,033551
02.07. 06:00;02;07;06;0,053034
02.07. 07:00;02;07;07;0,060607
02.07. 08:00;02;07;08;0,07327
02.07. 09:00;02;07;09;0,10767
02.07. 10:00;02;07;10;0,1326
02.07. 11:00;02;07;11;0,1404
02.07. 12:00;02;07;12;0,13305
02.07. 13:00;02;07;13;0,12086
02.07. 14:00;02;07;14;0,12327
02.07. 15:00;02;07;15;0,13483
02.07. 16:00;02;07;16;0,14233
02.07. 17:00;02;07;17;0,16146
02.07. 18:00;02;07;18;0,17681
02.07. 19:00;02;07;19;0,18114
02.07. 20:00;02;07;20;0,18104
02.07. 21:00;02;07;21;0,1664
02.07. 22:00;02;07;22;0,12859
02.07. 23:00;02;07;23;0,084278
03.07. 00:00;03;07;00;0,050125
03.07. 01:00;03;07;01;0,030993
03.07. 02:00;03;07;02;0,026404
03.07. 03:00;03;07;03;0,02658
03.07. 04:00;03;07;04;0,02673
03.07. 05:00;03;07;05;0,033551
03.07. 06:00;03;07;06;0,053034
03.07. 07:00;03;07;07;0,060607
03.07. 08:00;03;07;08;0,07327
03.07. 09:00;03;07;09;0,10767
03.07. 10:00;03;07;10;0,1326
03.07. 11:00;03;07;11;0,1404
03.07. 12:00;03;07;12;0,13305
03.07. 13:00;03;07;13;0,12086
03.07. 14:00;03;07;14;0,12327
03.07. 15:00;03;07;15;0,13483
03.07. 16:00;03;07;16;0,14233
03.07. 17:00;03;07;17;0,16146
03.07. 18:00;03;07;18;0,17681
03.07. 19:00;03;07;19;0,18114
03.07. 20:00;03;07;20;0,18104
03.07. 21:00;03;07;21;0,1664
03.07. 22:00;03;07;22;0,12859
03.07. 23:00;03;07;23;0,084278
04.07. 00:00;04;07;00;0,050125
04.07. 01:00;04;07;01;0,030993
04.07. 02:00;04;07;02;0,026404
04.07. 03:00;04;07;03;0,02658
04.07. 04:00;04;07;04;0,02673
04.07. 05:00;04;07;05;0,033551
04.07. 06:00;04;07;06;0,053034
04.07. 07:00;04;07;07;0,060607
04.07. 08:00;04;07;08;0,07327
04.07. 09:00;04;07;09;0,10767
04.07. 10:00;04;07;10;0,1326
04.07. 11:00;04;07;11;0,1404
04.07. 12:00;04;07;12;0,13305
04.07. 13:00;04;07;13;0,12086
04.07. 14:00;04;07;14;0,12327
04.07. 15:00;04;07;15;0,13483
04.07. 16:00;04;07;16;0,14233
04.07. 17:00;04;07;17;0,16146
04.07. 18:00;04;07;18;0,17681
04.07. 19:00;04;07;19;0,18114
04.07. 20:00;04;07;20;0,18104
04.07. 21:00;04;07;21;0,1664
04.07. 22:00;04;07;22;0,12859
04.07. 23:00;04;07;23;0,084278
05.07. 00:00;05;07;00;0,050125
05.07. 01:00;05;07;01;0,030993
05.07. 02:00;05;07;02;0,026404
05.07. 03:00;05;07;03;0,02658
05.07. 04:00;05;07;04;0,02673
05.07. 05:00;05;07;05;0,033551
05.07. 06:00;05;07;06;0,053034
05.07. 07:00;05;07;07;0,060607
05.07. 08:00;05;07;08;0,07327
05.07. 09:00;05;07;09;0,10767
05.07. 10:00;05;07;10;0,1326
05.07. 11:00;05;07;11;0,1404
05.07. 12:00;05;07;12;0,13305
05.07. 13:00;05;07;13;0,12086
05.07. 14:00;05;07;14;0,12327
05.07. 15:00;05;07;15;0,13483
05.07. 16:00;05;07;16;0,14233
05.07. 17:00;05;07;17;0,16146
05.07. 18:00;05;07;18;0,17681
05.07. 19:00;05;07;19;0,18114
05.07. 20:00;05;07;20;0,18104
05.07. 21:00;05;07;21;0,1664
05.07. 22:00;05;07;22;0,12859
05.07. 23:00;05;07;23;0,084278
06.07. 00:00;06;07;00;0,056043
06.07. 01:00;06;07;01;0,036158
06.07. 02:00;06;07;02;0,026655
06.07. 03:00;06;07;03;0,025527
06.07. 04:00;06;07;04;0,023847
06.07. 05:00;06;07;05;0,031996
06.07. 06:00;06;07;06;0,049097
06.07. 07:00;06;07;07;0,047618
06.07. 08:00;06;07;08;0,059478
06.07. 09:00;06;07;09;0,097869
06.07. 10:00;06;07;10;0,12593
06.07. 11:00;06;07;11;0,13353
06.07. 12:00;06;07;12;0,13207
06.07. 13:00;06;07;13;0,132
06.07. 14:00;06;07;14;0,13282
06.07. 15:00;06;07;15;0,13736
06.07. 16:00;06;07;16;0,14599
06.07. 17:00;06;07;17;0,15928
06.07. 18:00;06;07;18;0,16314
06.07. 19:00;06;07;19;0,15629
06.07. 20:00;06;07;20;0,15158
06.07. 21:00;06;07;21;0,13501
06.07. 22:00;06;07;22;0,092778
06.07. 23:00;06;07;23;0,060155
07.07. 00:00;07;07;00;0,045988
07.07. 01:00;07;07;01;0,033526
07.07. 02:00;07;07;02;0,025802
07.07. 03:00;07;07;03;0,023972
07.07. 04:00;07;07;04;0,022793
07.07. 05:00;07;07;05;0,032422
07.07. 06:00;07;07;06;0,047492
07.07. 07:00;07;07;07;0,038641
07.07. 08:00;07;07;08;0,03834
07.07. 09:00;07;07;09;0,07154
07.07. 10:00;07;07;10;0,10223
07.07. 11:00;07;07;11;0,11334
07.07. 12:00;07;07;12;0,11602
07.07. 13:00;07;07;13;0,11693
07.07. 14:00;07;07;14;0,10918
07.07. 15:00;07;07;15;0,1094
07.07. 16:00;07;07;16;0,1179
07.07. 17:00;07;07;17;0,13285
07.07. 18:00;07;07;18;0,14315
07.07. 19:00;07;07;19;0,14589
07.07. 20:00;07;07;20;0,14047
07.07. 21:00;07;07;21;0,12166
07.07. 22:00;07;07;22;0,084453
07.07. 23:00;07;07;23;0,053134
08.07. 00:00;08;07;00;0,050125
08.07. 01:00;08;07;01;0,030993
08.07. 02:00;08;07;02;0,026404
08.07. 03:00;08;07;03;0,02658
08.07. 04:00;08;07;04;0,02673
08.07. 05:00;08;07;05;0,033551
08.07. 06:00;08;07;06;0,053034
08.07. 07:00;08;07;07;0,060607
08.07. 08:00;08;07;08;0,07327
08.07. 09:00;08;07;09;0,10767
08.07. 10:00;08;07;10;0,1326
08.07. 11:00;08;07;11;0,1404
08.07. 12:00;08;07;12;0,13305
08.07. 13:00;08;07;13;0,12086
08.07. 14:00;08;07;14;0,12327
08.07. 15:00;08;07;15;0,13483
08.07. 16:00;08;07;16;0,14233
08.07. 17:00;08;07;17;0,16146
08.07. 18:00;08;07;18;0,17681
08.07. 19:00;08;07;19;0,18114
08.07. 20:00;08;07;20;0,18104
08.07. 21:00;08;07;21;0,1664
08.07. 22:00;08;07;22;0,12859
08.07. 23:00;08;07;23;0,084278
09.07. 00:00;09;07;00;0,050125
09.07. 01:00;09;07;01;0,030993
09.07. 02:00;09;07;02;0,026404
09.07. 03:00;09;07;03;0,02658
09.07. 04:00;09;07;04;0,02673
09.07. 05:00;09;07;05;0,033551
09.07. 06:00;09;07;06;0,053034
09.07. 07:00;09;07;07;0,060607
09.07. 08:00;09;07;08;0,07327
09.07. 09:00;09;07;09;0,10767
09.07. 10:00;09;07;10;0,1326
09.07. 11:00;09;07;11;0,1404
09.07. 12:00;09;07;12;0,13305
09.07. 13:00;09;07;13;0,12086
09.07. 14:00;09;07;14;0,12327
09.07. 15:00;09;07;15;0,13483
09.07. 16:00;09;07;16;0,14233
09.07. 17:00;09;07;17;0,16146
09.07. 18:00;09;07;18;0,17681
09.07. 19:00;09;07;19;0,18114
09.07. 20:00;09;07;20;0,18104
09.07. 21:00;09;07;21;0,1664
09.07. 22:00;09;07;22;0,12859
09.07. 23:00;09;07;23;0,084278
10.07. 00:00;10;07;00;0,050125
10.07. 01:00;10;07;01;0,030993
10.07. 02:00;10;07;02;0,026404
10.07. 03:00;10;07;03;0,02658
10.07. 04:00;10;07;04;0,02673
10.07. 05:00;10;07;05;0,033551
10.07. 06:00;10;07;06;0,053034
10.07. 07:00;10;07;07;0,060607
10.07. 08:00;10;07;08;0,07327
10.07. 09:00;10;07;09;0,10767
10.07. 10:00;10;07;10;0,1326
10.07. 11:00;10;07;11;0,1404
10.07. 12:00;10;07;12;0,13305
10.07. 13:00;10;07;13;0,12086
10.07. 14:00;10;07;14;0,12327
10.07. 15:00;10;07;15;0,13483
10.07. 16:00;10;07;16;0,14233
10.07. 17:00;10;07;17;0,16146
10.07. 18:00;10;07;18;0,17681
10.07. 19:00;10;07;19;0,18114
10.07. 20:00;10;07;20;0,18104
10.07. 21:00;10;07;21;0,1664
10.07. 22:00;10;07;22;0,12859
10.07. 23:00;10;07;23;0,084278
11.07. 00:00;11;07;00;0,050125
11.07. 01:00;11;07;01;0,030993
11.07. 02:00;11;07;02;0,026404
11.07. 03:00;11;07;03;0,02658
11.07. 04:00;11;07;04;0,02673
11.07. 05:00;11;07;05;0,033551
11.07. 06:00;11;07;06;0,053034
11.07. 07:00;11;07;07;0,060607
11.07. 08:00;11;07;08;0,07327
11.07. 09:00;11;07;09;0,10767
11.07. 10:00;11;07;10;0,1326
11.07. 11:00;11;07;11;0,1404
11.07. 12:00;11;07;12;0,13305
11.07. 13:00;11;07;13;0,12086
11.07. 14:00;11;07;14;0,12327
11.07. 15:00;11;07;15;0,13483
11.07. 16:00;11;07;16;0,14233
11.07. 17:00;11;07;17;0,16146
11.07. 18:00;11;07;18;0,17681
11.07. 19:00;11;07;19;0,18114
11.07. 20:00;11;07;20;0,18104
11.07. 21:00;11;07;21;0,1664
11.07. 22:00;11;07;22;0,12859
11.07. 23:00;11;07;23;0,084278
12.07. 00:00;12;07;00;0,050125
12.07. 01:00;12;07;01;0,030993
12.07. 02:00;12;07;02;0,026404
12.07. 03:00;12;07;03;0,02658
12.07. 04:00;12;07;04;0,02673
12.07. 05:00;12;07;05;0,033551
12.07. 06:00;12;07;06;0,053034
12.07. 07:00;12;07;07;0,060607
12.07. 08:00;12;07;08;0,07327
12.07. 09:00;12;07;09;0,10767
12.07. 10:00;12;07;10;0,1326
12.07. 11:00;12;07;11;0,1404
12.07. 12:00;12;07;12;0,13305
12.07. 13:00;12;07;13;0,12086
12.07. 14:00;12;07;14;0,12327
12.07. 15:00;12;07;15;0,13483
12.07. 16:00;12;07;16;0,14233
12.07. 17:00;12;07;17;0,16146
12.07. 18:00;12;07;18;0,17681
12.07. 19:00;12;07;19;0,18114
12.07. 20:00;12;07;20;0,18104
12.07. 21:00;12;07;21;0,1664
12.07. 22:00;12;07;22;0,12859
12.07. 23:00;12;07;23;0,084278
13.07. 00:00;13;07;00;0,056043
13.07. 01:00;13;07;01;0,036158
13.07. 02:00;13;07;02;0,026655
13.07. 03:00;13;07;03;0,025527
13.07. 04:00;13;07;04;0,023847
13.07. 05:00;13;07;05;0,031996
13.07. 06:00;13;07;06;0,049097
13.07. 07:00;13;07;07;0,047618
13.07. 08:00;13;07;08;0,059478
13.07. 09:00;13;07;09;0,097869
13.07. 10:00;13;07;10;0,12593
13.07. 11:00;13;07;11;0,13353
13.07. 12:00;13;07;12;0,13207
13.07. 13:00;13;07;13;0,132
13.07. 14:00;13;07;14;0,13282
13.07. 15:00;13;07;15;0,13736
13.07. 16:00;13;07;16;0,14599
13.07. 17:00;13;07;17;0,15928
13.07. 18:00;13;07;18;0,16314
13.07. 19:00;13;07;19;0,15629
13.07. 20:00;13;07;20;0,15158
13.07. 21:00;13;07;21;0,13501
13.07. 22:00;13;07;22;0,092778
13.07. 23:00;13;07;23;0,060155
14.07. 00:00;14;07;00;0,045988
14.07. 01:00;14;07;01;0,033526
14.07. 02:00;14;07;02;0,025802
14.07. 03:00;14;07;03;0,023972
14.07. 04:00;14;07;04;0,022793
14.07. 05:00;14;07;05;0,032422
14.07. 06:00;14;07;06;0,047492
14.07. 07:00;14;07;07;0,038641
14.07. 08:00;14;07;08;0,03834
14.07. 09:00;14;07;09;0,07154
14.07. 10:00;14;07;10;0,10223
14.07. 11:00;14;07;11;0,11334
14.07. 12:00;14;07;12;0,11602
14.07. 13:00;14;07;13;0,11693
14.07. 14:00;14;07;14;0,10918
14.07. 15:00;14;07;15;0,1094
14.07. 16:00;14;07;16;0,1179
14.07. 17:00;14;07;17;0,13285
14.07. 18:00;14;07;18;0,14315
14.07. 19:00;14;07;19;0,14589
14.07. 20:00;14;07;20;0,14047
14.07. 21:00;14;07;21;0,12166
14.07. 22:00;14;07;22;0,084453
14.07. 23:00;14;07;23;0,053134
15.07. 00:00;15;07;00;0,050125
15.07. 01:00;15;07;01;0,030993
15.07. 02:00;15;07;02;0,026404
15.07. 03:00;15;07;03;0,02658
15.07. 04:00;15;07;04;0,02673
15.07. 05:00;15;07;05;0,033551
15.07. 06:00;15;07;06;0,053034
15.07. 07:00;15;07;07;0,060607
15.07. 08:00;15;07;08;0,07327
15.07. 09:00;15;07;09;0,10767
15.07. 10:00;15;07;10;0,1326
15.07. 11:00;15;07;11;0,1404
15.07. 12:00;15;07;12;0,13305
15.07. 13:00;15;07;13;0,12086
15.07. 14:00;15;07;14;0,12327
15.07. 15:00;15;07;15;0,13483
15.07. 16:00;15;07;16;0,14233
15.07. 17:00;15;07;17;0,16146
15.07. 18:00;15;07;18;0,17681
15.07. 19:00;15;07;19;0,18114
15.07. 20:00;15;07;20;0,18104
15.07. 21:00;15;07;21;0,1664
15.07. 22:00;15;07;22;0,12859
15.07. 23:00;15;07;23;0,084278
16.07. 00:00;16;07;00;0,050125
16.07. 01:00;16;07;01;0,030993
16.07. 02:00;16;07;02;0,026404
16.07. 03:00;16;07;03;0,02658
16.07. 04:00;16;07;04;0,02673
16.07. 05:00;16;07;05;0,033551
16.07. 06:00;16;07;06;0,053034
16.07. 07:00;16;07;07;0,060607
16.07. 08:00;16;07;08;0,07327
16.07. 09:00;16;07;09;0,10767
16.07. 10:00;16;07;10;0,1326
16.07. 11:00;16;07;11;0,1404
16.07. 12:00;16;07;12;0,13305
16.07. 13:00;16;07;13;0,12086
16.07. 14:00;16;07;14;0,12327
16.07. 15:00;16;07;15;0,13483
16.07. 16:00;16;07;16;0,14233
16.07. 17:00;16;07;17;0,16146
16.07. 18:00;16;07;18;0,17681
16.07. 19:00;16;07;19;0,18114
16.07. 20:00;16;07;20;0,18104
16.07. 21:00;16;07;21;0,1664
16.07. 22:00;16;07;22;0,12859
16.07. 23:00;16;07;23;0,084278
17.07. 00:00;17;07;00;0,050125
17.07. 01:00;17;07;01;0,030993
17.07. 02:00;17;07;02;0,026404
17.07. 03:00;17;07;03;0,02658
17.07. 04:00;17;07;04;0,02673
17.07. 05:00;17;07;05;0,033551
17.07. 06:00;17;07;06;0,053034
17.07. 07:00;17;07;07;0,060607
17.07. 08:00;17;07;08;0,07327
17.07. 09:00;17;07;09;0,10767
17.07. 10:00;17;07;10;0,1326
17.07. 11:00;17;07;11;0,1404
17.07. 12:00;17;07;12;0,13305
17.07. 13:00;17;07;13;0,12086
17.07. 14:00;17;07;14;0,12327
17.07. 15:00;17;07;15;0,13483
17.07. 16:00;17;07;16;0,14233
17.07. 17:00;17;07;17;0,16146
17.07. 18:00;17;07;18;0,17681
17.07. 19:00;17;07;19;0,18114
17.07. 20:00;17;07;20;0,18104
17.07. 21:00;17;07;21;0,1664
17.07. 22:00;17;07;22;0,12859
17.07. 23:00;17;07;23;0,084278
18.07. 00:00;18;07;00;0,050125
18.07. 01:00;18;07;01;0,030993
18.07. 02:00;18;07;02;0,026404
18.07. 03:00;18;07;03;0,02658
18.07. 04:00;18;07;04;0,02673
18.07. 05:00;18;07;05;0,033551
18.07. 06:00;18;07;06;0,053034
18.07. 07:00;18;07;07;0,060607
18.07. 08:00;18;07;08;0,07327
18.07. 09:00;18;07;09;0,10767
18.07. 10:00;18;07;10;0,1326
18.07. 11:00;18;07;11;0,1404
18.07. 12:00;18;07;12;0,13305
18.07. 13:00;18;07;13;0,12086
18.07. 14:00;18;07;14;0,12327
18.07. 15:00;18;07;15;0,13483
18.07. 16:00;18;07;16;0,14233
18.07. 17:00;18;07;17;0,16146
18.07. 18:00;18;07;18;0,17681
18.07. 19:00;18;07;19;0,18114
18.07. 20:00;18;07;20;0,18104
18.07. 21:00;18;07;21;0,1664
18.07. 22:00;18;07;22;0,12859
18.07. 23:00;18;07;23;0,084278
19.07. 00:00;19;07;00;0,050125
19.07. 01:00;19;07;01;0,030993
19.07. 02:00;19;07;02;0,026404
19.07. 03:00;19;07;03;0,02658
19.07. 04:00;19;07;04;0,02673
19.07. 05:00;19;07;05;0,033551
19.07. 06:00;19;07;06;0,053034
19.07. 07:00;19;07;07;0,060607
19.07. 08:00;19;07;08;0,07327
19.07. 09:00;19;07;09;0,10767
19.07. 10:00;19;07;10;0,1326
19.07. 11:00;19;07;11;0,1404
19.07. 12:00;19;07;12;0,13305
19.07. 13:00;19;07;13;0,12086
19.07. 14:00;19;07;14;0,12327
19.07. 15:00;19;07;15;0,13483
19.07. 16:00;19;07;16;0,14233
19.07. 17:00;19;07;17;0,16146
19.07. 18:00;19;07;18;0,17681
19.07. 19:00;19;07;19;0,18114
19.07. 20:00;19;07;20;0,18104
19.07. 21:00;19;07;21;0,1664
19.07. 22:00;19;07;22;0,12859
19.07. 23:00;19;07;23;0,084278
20.07. 00:00;20;07;00;0,056043
20.07. 01:00;20;07;01;0,036158
20.07. 02:00;20;07;02;0,026655
20.07. 03:00;20;07;03;0,025527
20.07. 04:00;20;07;04;0,023847
20.07. 05:00;20;07;05;0,031996
20.07. 06:00;20;07;06;0,049097
20.07. 07:00;20;07;07;0,047618
20.07. 08:00;20;07;08;0,059478
20.07. 09:00;20;07;09;0,097869
20.07. 10:00;20;07;10;0,12593
20.07. 11:00;20;07;11;0,13353
20.07. 12:00;20;07;12;0,13207
20.07. 13:00;20;07;13;0,132
20.07. 14:00;20;07;14;0,13282
20.07. 15:00;20;07;15;0,13736
20.07. 16:00;20;07;16;0,14599
20.07. 17:00;20;07;17;0,15928
20.07. 18:00;20;07;18;0,16314
20.07. 19:00;20;07;19;0,15629
20.07. 20:00;20;07;20;0,15158
20.07. 21:00;20;07;21;0,13501
20.07. 22:00;20;07;22;0,092778
20.07. 23:00;20;07;23;0,060155
21.07. 00:00;21;07;00;0,045988
21.07. 01:00;21;07;01;0,033526
21.07. 02:00;21;07;02;0,025802
21.07. 03:00;21;07;03;0,023972
21.07. 04:00;21;07;04;0,022793
21.07. 05:00;21;07;05;0,032422
21.07. 06:00;21;07;06;0,047492
21.07. 07:00;21;07;07;0,038641
21.07. 08:00;21;07;08;0,03834
21.07. 09:00;21;07;09;0,07154
21.07. 10:00;21;07;10;0,10223
21.07. 11:00;21;07;11;0,11334
21.07. 12:00;21;07;12;0,11602
21.07. 13:00;21;07;13;0,11693
21.07. 14:00;21;07;14;0,10918
21.07. 15:00;21;07;15;0,1094
21.07. 16:00;21;07;16;0,1179
21.07. 17:00;21;07;17;0,13285
21.07. 18:00;21;07;18;0,14315
21.07. 19:00;21;07;19;0,14589
21.07. 20:00;21;07;20;0,14047
21.07. 21:00;21;07;21;0,12166
21.07. 22:00;21;07;22;0,084453
21.07. 23:00;21;07;23;0,053134
22.07. 00:00;22;07;00;0,050125
22.07. 01:00;22;07;01;0,030993
22.07. 02:00;22;07;02;0,026404
22.07. 03:00;22;07;03;0,02658
22.07. 04:00;22;07;04;0,02673
22.07. 05:00;22;07;05;0,033551
22.07. 06:00;22;07;06;0,053034
22.07. 07:00;22;07;07;0,060607
22.07. 08:00;22;07;08;0,07327
22.07. 09:00;22;07;09;0,10767
22.07. 10:00;22;07;10;0,1326
22.07. 11:00;22;07;11;0,1404
22.07. 12:00;22;07;12;0,13305
22.07. 13:00;22;07;13;0,12086
22.07. 14:00;22;07;14;0,12327
22.07. 15:00;22;07;15;0,13483
22.07. 16:00;22;07;16;0,14233
22.07. 17:00;22;07;17;0,16146
22.07. 18:00;22;07;18;0,17681
22.07. 19:00;22;07;19;0,18114
22.07. 20:00;22;07;20;0,18104
22.07. 21:00;22;07;21;0,1664
22.07. 22:00;22;07;22;0,12859
22.07. 23:00;22;07;23;0,084278
23.07. 00:00;23;07;00;0,050125
23.07. 01:00;23;07;01;0,030993
23.07. 02:00;23;07;02;0,026404
23.07. 03:00;23;07;03;0,02658
23.07. 04:00;23;07;04;0,02673
23.07. 05:00;23;07;05;0,033551
23.07. 06:00;23;07;06;0,053034
23.07. 07:00;23;07;07;0,060607
23.07. 08:00;23;07;08;0,07327
23.07. 09:00;23;07;09;0,10767
23.07. 10:00;23;07;10;0,1326
23.07. 11:00;23;07;11;0,1404
23.07. 12:00;23;07;12;0,13305
23.07. 13:00;23;07;13;0,12086
23.07. 14:00;23;07;14;0,12327
23.07. 15:00;23;07;15;0,13483
23.07. 16:00;23;07;16;0,14233
23.07. 17:00;23;07;17;0,16146
23.07. 18:00;23;07;18;0,17681
23.07. 19:00;23;07;19;0,18114
23.07. 20:00;23;07;20;0,18104
23.07. 21:00;23;07;21;0,1664
23.07. 22:00;23;07;22;0,12859
23.07. 23:00;23;07;23;0,084278
24.07. 00:00;24;07;00;0,050125
24.07. 01:00;24;07;01;0,030993
24.07. 02:00;24;07;02;0,026404
24.07. 03:00;24;07;03;0,02658
24.07. 04:00;24;07;04;0,02673
24.07. 05:00;24;07;05;0,033551
24.07. 06:00;24;07;06;0,053034
24.07. 07:00;24;07;07;0,060607
24.07. 08:00;24;07;08;0,07327
24.07. 09:00;24;07;09;0,10767
24.07. 10:00;24;07;10;0,1326
24.07. 11:00;24;07;11;0,1404
24.07. 12:00;24;07;12;0,13305
24.07. 13:00;24;07;13;0,12086
24.07. 14:00;24;07;14;0,12327
24.07. 15:00;24;07;15;0,13483
24.07. 16:00;24;07;16;0,14233
24.07. 17:00;24;07;17;0,16146
24.07. 18:00;24;07;18;0,17681
24.07. 19:00;24;07;19;0,18114
24.07. 20:00;24;07;20;0,18104
24.07. 21:00;24;07;21;0,1664
24.07. 22:00;24;07;22;0,12859
24.07. 23:00;24;07;23;0,084278
25.07. 00:00;25;07;00;0,050125
25.07. 01:00;25;07;01;0,030993
25.07. 02:00;25;07;02;0,026404
25.07. 03:00;25;07;03;0,02658
25.07. 04:00;25;07;04;0,02673
25.07. 05:00;25;07;05;0,033551
25.07. 06:00;25;07;06;0,053034
25.07. 07:00;25;07;07;0,060607
25.07. 08:00;25;07;08;0,07327
25.07. 09:00;25;07;09;0,10767
25.07. 10:00;25;07;10;0,1326
25.07. 11:00;25;07;11;0,1404
25.07. 12:00;25;07;12;0,13305
25.07. 13:00;25;07;13;0,12086
25.07. 14:00;25;07;14;0,12327
25.07. 15:00;25;07;15;0,13483
25.07. 16:00;25;07;16;0,14233
25.07. 17:00;25;07;17;0,16146
25.07. 18:00;25;07;18;0,17681
25.07. 19:00;25;07;19;0,18114
25.07. 20:00;25;07;20;0,18104
25.07. 21:00;25;07;21;0,1664
25.07. 22:00;25;07;22;0,12859
25.07. 23:00;25;07;23;0,084278
26.07. 00:00;26;07;00;0,050125
26.07. 01:00;26;07;01;0,030993
26.07. 02:00;26;07;02;0,026404
26.07. 03:00;26;07;03;0,02658
26.07. 04:00;26;07;04;0,02673
26.07. 05:00;26;07;05;0,033551
26.07. 06:00;26;07;06;0,053034
26.07. 07:00;26;07;07;0,060607
26.07. 08:00;26;07;08;0,07327
26.07. 09:00;26;07;09;0,10767
26.07. 10:00;26;07;10;0,1326
26.07. 11:00;26;07;11;0,1404
26.07. 12:00;26;07;12;0,13305
26.07. 13:00;26;07;13;0,12086
26.07. 14:00;26;07;14;0,12327
26.07. 15:00;26;07;15;0,13483
26.07. 16:00;26;07;16;0,14233
26.07. 17:00;26;07;17;0,16146
26.07. 18:00;26;07;18;0,17681
